customer_id,full_name,age,income,city,state,loan_id,loan_type,loan_amount,interest_rate,loan_status,credit_score,issue_date,payment_amount
e3adcefe-52a0-47cb-9042-06cac7a24c21,Sandra Cook,65,328362,Andersonton,New Jersey,70dc9a2e-d5af-4067-b801-ea8ffa533486,Auto,1379134,13.44,Defaulted,432,7/19/2015,78632
8b3bcfa3-874c-4238-b4ef-56fbcb79f2ed,Barbara Brown,40,933081,New Michaelview,Georgia,7cfc4ef3-2308-4335-93b0-d7994c065889,Education,2731971,8.74,Defaulted,467,8/28/2016,9095
7cba9c5b-5335-4b89-ac8d-15a08763385a,Amy Hawkins,41,1862360,Douglasbury,New Mexico,436e2c68-024c-4d27-b32a-8934277fa0d2,Home,4751713,17.25,Closed,544,9/25/2024,77216
5769658b-9c05-4b01-bc85-fc41ad3bc10a,Nicholas Heath,54,1802988,Johnsonborough,California,533169aa-d3fb-4dab-af16-fc3b0f41834f,Personal,2844937,6.66,Defaulted,576,7/6/2021,56124
c688c717-0ba6-4894-8900-9c35680a444f,Lindsey Gordon,52,1157411,Smithburgh,Tennessee,53b6d2b4-93c5-4a9c-b9ae-99e155e256bf,Home,4796176,17.44,Defaulted,558,8/23/2022,29242
296dc228-9421-4aa5-b6eb-ac210d5ee41a,Corey Chan,61,1690357,North Sandramouth,New Hampshire,7e516f61-feb9-476c-ac02-b4a52b335878,Education,4813375,14.04,Defaulted,345,6/17/2024,27333
8edf5e5f-c678-40a1-a4f2-f00cede227df,Jacqueline Powell,57,835359,Kimberlyberg,New Mexico,591a730c-dc98-4b08-a484-a5a98fd4b470,Personal,1793745,7.8,Active,645,5/17/2018,14169
168c430d-9585-404f-8f72-afe6a474d46e,Barry Sanchez,39,1765030,Stevenbury,New Hampshire,a4f93fb8-af6c-4bb4-a8a7-6727fc2bc527,Education,4953991,13.13,Defaulted,536,7/9/2015,91075
1c8dfd0c-f243-45e9-9a10-d71204819865,Melanie Miller,44,121948,Robertsborough,Wyoming,b9ece45f-b0d2-4709-832e-b6eee6a59062,Home,4893086,9.24,Closed,352,5/4/2024,60222
2d1494cc-b524-4e62-8572-a85b1d5656cd,Jo Boyd,52,1253770,Carlsonmouth,West Virginia,04ec0c30-3db4-48a7-9201-2d7f13ceba60,Auto,3835830,9.85,Defaulted,447,2/22/2021,88258
12773726-50f2-4cb1-8de7-dff96ea2ff0e,Alyssa Roach,18,1622357,Paynetown,Arkansas,e25294a2-831e-4653-8737-71e1a7b8eaa5,Home,300139,10.27,Closed,832,2/29/2016,19916
3f87dc6f-f4ec-426d-8134-0d7181882c51,Amanda Hardin,52,1535331,North Stevenfort,Maine,674bb671-0e9e-4cc0-8fbf-d31b0a399fcd,Home,2015760,5.95,Active,389,11/29/2015,39105
99ff330e-045d-4682-bdff-4af6886ef442,Alexander Krueger,54,313851,Angelshire,Montana,f26bc929-603f-4996-b9a7-987665cfcbbf,Home,550228,19.79,Active,532,3/23/2023,70309
9ea9cd31-66c5-467c-8b1d-16f96261af4a,Alexander Johnson,64,1792750,Michelleton,Maine,61192356-4215-42f4-8080-5a2518166eca,Business,1796197,5.47,Defaulted,350,10/1/2023,49194
8d4a62a4-841b-45d7-aad4-12bb19651db5,James Thompson,31,1206944,Charlesport,Nebraska,1be3f759-c2ce-41f6-904f-2ada79d8d3bd,Education,4257884,14.94,Closed,693,10/4/2019,60422
617f49d0-999f-418c-acbe-eeee2b13acf0,Colin Jacobs,20,1225046,Katiechester,Ohio,5bd93551-eb51-4a82-9f66-1aafb985add0,Education,828639,10.57,Defaulted,513,10/5/2020,56617
656388d8-fc48-4647-82b4-da7bb6cfcc33,Donna Wilson,18,317986,Port Anamouth,South Carolina,bf6173de-391b-49a9-8303-d0da9d280929,Education,3541318,14.69,Defaulted,750,4/13/2015,96481
fb2dbcc9-01f0-45d2-9631-20279fd8a5f9,Tina Williams,22,33261,Wilsonland,Michigan,52bc66bd-1472-44c3-ad15-bb0bc3596584,Business,4713272,10.34,Closed,638,12/6/2020,22045
b78298c2-ef6a-4314-9ee8-300caba227d1,John Berger,43,1145285,East Sandraport,Iowa,5f7e5cd6-6e62-4597-8ecf-93c7acbf0bdb,Auto,2062191,15.11,Closed,650,1/28/2022,68593
ca74ed1e-2446-47a1-9acb-d8d02490c74d,Tyler Schroeder,31,1688849,Joneschester,Georgia,814adb59-fe91-4ddc-8aa8-9319b85d6d30,Home,1582239,15.94,Closed,584,6/9/2021,18061
366881a5-687d-4a40-86f1-4969bdf5908f,Deanna Walker,56,388760,Claytonburgh,Mississippi,d79b5ddd-0a8c-4880-90ac-b7ef99060952,Auto,655262,15.36,Closed,544,3/31/2015,79674
17a62ada-994a-4ffb-a314-27ca9750b604,Andre Payne,44,873605,Hoffmanton,Mississippi,19200225-2b87-40f6-b904-cb958fea4fbc,Business,2360317,6.71,Closed,849,2/1/2017,36742
f6474fec-937b-485d-add8-c8e0a3e9e5f4,Evan Brooks,26,1362501,Jennaville,Vermont,0ee022d4-a67e-48cf-b3df-daa857cc648a,Education,4649731,14.85,Active,525,12/27/2023,25860
eb5c4f82-ba97-41ce-9aeb-fcbc3aa4fcb8,Shelley Ford,32,295796,Brandymouth,Connecticut,f775e665-ceeb-4f57-a5f1-ceba08f4e196,Home,4696505,9.2,Active,740,7/27/2018,82439
ce94e2a1-bf25-439e-ae5b-9fc3ce371332,Maria Baker,32,1335823,Lucasside,Massachusetts,380cb577-98fd-4faf-9d63-7993b76153f8,Personal,3985806,5.43,Active,773,6/30/2015,55800
2847004e-3b71-40bb-82db-71eebf1fd113,Matthew Hickman,43,1356220,Gibbstown,New Mexico,060f478b-d598-48c6-bd6b-790204e31efa,Personal,760731,11.22,Closed,743,1/9/2017,95578
4b205ac8-88c0-4afd-a755-a76f2bfc640d,Connie Miller MD,59,790692,Lake Ronald,South Carolina,207b5f36-ea48-4b65-a8b3-f7e7810e6148,Auto,3968139,11.5,Closed,711,10/31/2021,40212
7221a93d-7062-4688-8b26-14f17e9fc96b,Robin Kirby,30,1693200,New Melissaport,Georgia,dd3082a6-e671-4aba-9967-3ba6b75b7f9b,Education,2452112,12.01,Closed,545,8/29/2015,19224
3eaf774c-d6a3-42ae-ae6a-a8e14682ed5c,Kevin Wagner,68,448745,Billystad,Oklahoma,0dd17112-b8c2-4596-8359-71a2dc3fb8da,Personal,3285188,15.57,Defaulted,799,7/20/2024,68414
33cbaf4e-5b71-495b-a36b-a782a798f8df,Albert Andrews,49,657787,New Amber,Idaho,16aa5ce7-0cad-46f1-8d9d-5fa951bcc41b,Auto,1404832,9.63,Active,849,6/25/2015,76338
43ff09fc-d401-4450-9386-085aa9ffc44f,Joseph Simpson,56,693812,Paynefort,Minnesota,952397ec-3693-464e-a865-b7a0c64f10fd,Business,3246776,9.73,Active,416,11/7/2016,29538
9cb25994-487b-483f-9592-28c19545166a,Elizabeth Nguyen,66,855825,New Michael,Colorado,2acb1c8e-e076-4602-b7e8-464fdd3213eb,Auto,2070991,5.91,Defaulted,663,8/20/2024,90139
e53371d4-8d96-4a88-b1e9-1dafb5a84bb7,Paul Kelly,69,1492966,Jenniferton,Wyoming,9ad5fb0a-1b48-4e61-87ba-ebfb94b5df55,Auto,4027912,15.3,Defaulted,503,8/4/2019,16037
ad7da6f9-c18f-473b-b8f2-9385a78ce142,Michael Dunn,49,1526242,North Taylor,Arkansas,55390313-eacb-4091-8a72-9d2d2fa1a340,Auto,2143787,13.52,Active,650,7/22/2019,12690
4108c2ab-1557-4c2f-a678-f4902a06cc28,James Griffin,21,710796,Lake Jeremy,Michigan,6618ea0c-c741-4b58-bb68-cd07ab0c8134,Home,1072805,10.24,Closed,618,8/27/2023,11323
9d4e16f4-ff4d-4fb9-9a9e-ff97684fe0f7,Darrell Morris,47,1378126,Port Joseph,Vermont,5b3fcffb-f3c5-4c06-86ff-7fa8d6a7da24,Auto,994793,15.58,Active,658,12/17/2020,4314
a150c174-3f5a-42b0-bb91-b527cf852a82,Catherine Crawford,54,345203,New Christopher,Nebraska,bea253c2-9adb-48bd-91cd-7f42e2a7fe2d,Auto,4551236,13.06,Closed,816,3/16/2022,47185
6014c8f2-b66d-41cf-bbe4-54721457fb0e,Ashley Bradley,40,1739890,Baileyborough,Oregon,6f599809-2173-4ae0-8fa2-2f82c361e55d,Home,2671485,12.04,Active,788,3/4/2020,35146
83c6c07a-560c-469f-9477-fb5fc9e15985,Elizabeth Murphy,56,364866,Brownton,Alabama,ec06cd4b-8e75-421f-9074-28b830e37be4,Home,1630622,12.67,Active,406,1/27/2023,15356
9e84b980-31ff-44c3-9b5d-91897ffe19af,Darlene Glenn,62,795107,West Jennifer,Tennessee,c6df817d-c650-4565-aac7-76611d9df563,Business,3975413,14.55,Defaulted,471,6/14/2022,77805
e83dbe19-5b54-465a-9acb-63acb3ab6ccc,Linda Smith,32,556644,Justinville,North Carolina,581b3bc6-f501-45f1-a29c-4692083321c1,Education,961508,14.9,Defaulted,818,8/14/2015,6340
b313dddf-d3ac-4418-ba4c-e1edadd8ae42,Aaron Ford,60,672416,Guerrerochester,Tennessee,6701ea84-39f5-4587-b8aa-5f6ef1cf134f,Personal,1777373,9.33,Closed,827,6/12/2022,45852
c9ff8230-569a-46a7-a7a0-e2f45b11a8ca,Kathleen Anderson,46,1036003,Port Aaron,Illinois,11df30b3-54ad-4308-adbb-9f8a888c2969,Personal,3870673,7.11,Closed,619,12/8/2023,63550
220e9c2b-f845-45d0-8376-1abb308c214e,Mike Dean,53,1070763,Taraland,Missouri,62aa34c1-5fa1-47b6-92d1-57da81cb7afe,Auto,190926,7.35,Active,336,3/27/2019,43675
c0c2d749-6213-4e6a-8d66-0cc3febe6dba,April Powers,30,1932251,Port Brittany,South Dakota,1007d576-7d1d-457b-9ca1-dfc3ac0ab285,Business,233148,14.59,Defaulted,798,12/10/2018,99756
19858d0d-1258-4307-97a1-d5b3ef6cc9c7,Mrs. Sonia Morton,49,1890106,Lake Dylanfort,Wyoming,f4c14489-689d-4e07-8be4-492e5ad15b08,Auto,893382,18.09,Closed,564,12/5/2022,1392
f0515c74-f492-4f74-a7b6-876dbecfe5b0,Jennifer Moore,24,1554263,Cartershire,North Carolina,2d0cb7c6-928c-4271-9ff5-c220c7bdaf99,Personal,2819861,11.14,Closed,701,11/17/2017,72007
377fb45b-ee90-42dc-bd8c-57c6724554f3,Brian Pugh,68,696585,Port Justin,Connecticut,daecd618-db92-4607-828f-fd4d43a8f5e0,Home,544496,7.54,Closed,517,6/15/2024,51421
f15d1a24-5e6b-480d-ad81-29701bdd443b,Danny Jackson,39,1727542,Traciport,Utah,1e91d008-fb62-4d0f-b069-7d091f73dfd8,Education,4263759,16.35,Active,629,9/26/2024,9137
ba4f6ec0-d36e-48d9-bf96-0426cff0c780,Charles Smith,45,1912628,Williamstown,Mississippi,259ebfc2-b6dc-42d9-b149-4154c27c7ecb,Business,4857144,17.49,Closed,485,10/8/2022,14997
63e1db16-d928-4057-a9ae-859102cc1eaa,Jesus West,19,1494620,North Jamesshire,Arkansas,cd89f03f-7b9c-4bf5-822d-21af98bdb5a4,Home,432605,18.21,Closed,680,8/20/2017,85970
bfebf5ac-36d8-4a75-859c-a75d6fdcb220,Kyle Perry,59,1194846,Port Michaelshire,Vermont,12ba5185-9ad3-4cb9-ac8e-b2cba9cc9d12,Education,4809076,14.1,Defaulted,508,5/28/2015,31278
b5f15bd0-5f4f-438c-a8fb-a12d102a6777,Tyler Klein,62,1869395,Hunterchester,North Carolina,aa7f00c4-099e-4e12-be8c-66462bfefc4c,Business,997719,17.91,Defaulted,587,2/11/2020,11397
9412a5a2-3bd8-43cd-a075-2e3f55551429,Walter Cunningham,23,351607,South Jefferyburgh,West Virginia,82bb7ebe-e124-45a4-a842-c515e9473a95,Business,2805916,5.23,Defaulted,387,3/8/2021,32530
99bf5d1c-a45c-4bdd-a361-e2e4f70c2adf,Judith Jordan,45,1009336,Lake Leslieberg,Arkansas,c77d0aee-14a8-49a5-92ba-7c8b9befe012,Personal,4412636,6.61,Active,435,7/8/2020,49364
5247e7c5-c796-43a1-a361-c54d22e0d661,Logan Thompson,45,787286,Whiteside,Washington,6fd4b03e-7791-4b52-ae90-387212120322,Home,3296375,6.39,Defaulted,457,7/30/2018,5794
ab623724-da7b-42d9-9a1a-59792851b9e9,Shelby Wilkinson,61,1049933,Jamieshire,Colorado,dcad51e1-a931-41af-bb09-3882b85affcd,Business,3785658,15.69,Defaulted,454,12/24/2015,90330
0679df8a-8654-46e7-bd7c-aaee34c9e54b,Robin Tapia,61,940095,Carolbury,North Carolina,6358e1cc-5d9e-4cf6-b334-b4d85f4a8a11,Business,3931819,6.04,Defaulted,762,12/23/2022,83085
4ec72065-57cb-43aa-bbce-14fb937fb36c,Miss Jennifer Maldonado,37,1060950,Lake Jenniferland,Hawaii,911e734b-7daf-4361-8f8c-74632c5681b0,Education,882441,12.45,Defaulted,519,8/27/2018,72899
6b6f278c-8288-4ebe-8cc1-a63f9efa82e6,James Scott,47,785791,Yatesbury,West Virginia,d7a1a3eb-779b-48da-9d0d-80a97c9be4da,Personal,3830895,12.09,Closed,758,2/19/2019,9079
530725cc-49f0-4564-9166-4008654d62a0,Jamie Branch,28,986020,Lanceside,Texas,2d6f0706-d558-46c0-ba30-ed563f91d9f1,Auto,4512028,9.66,Active,466,6/4/2017,78568
22df9b8b-2cfb-4a3a-9cbe-a4e7398ba27b,Stacy Shields,45,373827,Port Chloe,Wisconsin,1fa5d1be-6b6d-4c53-aa75-4caa56e11de9,Personal,951334,18.06,Closed,621,3/15/2019,68041
42f06416-0d2f-46e5-8d25-0cbd93182265,Bailey Crawford,42,1654925,North Drewville,Rhode Island,fb0851c9-5079-4279-9599-22cb83278104,Auto,1793579,7.56,Closed,811,12/26/2018,10448
9832b181-c576-46b6-b7dc-63246f13a9ca,Richard Jackson,56,1828361,New Ryan,North Dakota,273f65af-71d0-4049-b74c-f9ad00954ea0,Home,4995849,10.29,Active,386,10/20/2020,79776
62529180-30e5-4f2a-9fd0-0896ce71e922,Ashley Sandoval,50,1149833,Lake Vincent,Oklahoma,c68894d3-3583-4b63-a7b4-c7db80ba7b6c,Home,177319,16.61,Closed,844,4/24/2023,60606
f7964356-809d-4c78-ab55-59d37e7563e3,Heather Oneill,18,81753,Hayesborough,Vermont,5cbc8b79-84ab-4bcc-8bb9-21948b3a97ad,Business,562193,5.46,Defaulted,574,1/16/2016,41177
c60ab458-1030-450e-bc10-524545a1ce04,Robin Kemp,44,891206,Port Robertbury,New Hampshire,fad665c8-83ef-4f6d-9c65-c3b8463b6608,Home,1577965,15.09,Active,440,7/9/2017,97275
00651281-fecd-4969-be8f-e863b62b50d8,Erin Johnson,69,1472879,South Jeffrey,New York,516626a4-e8d5-4a3a-81f4-b0ddb7b9cc32,Business,4351264,17.25,Closed,652,5/12/2016,33977
8b45989e-3d9c-4fdb-83f4-707b439fb32e,Sheila Turner,30,1492608,Travisville,Idaho,001663a4-4591-4de0-ad5b-1c545b9eb158,Personal,89015,18.98,Closed,304,6/16/2017,21177
abe9d7b6-80f0-4dd7-a9d0-3aee2edf69f1,Victoria Mejia,58,1091984,Lindaton,Ohio,08b47649-1f2b-4ad9-a2c4-600b760ff82b,Home,778165,18.14,Defaulted,681,2/12/2021,54673
bb98de37-fa2f-4f41-89a4-4084961381b6,Cheryl Pham,20,144116,Port Michelle,Mississippi,bd7dfac0-1ece-4873-b4a4-5b9460f8981e,Personal,982478,9.79,Closed,633,10/8/2015,20431
ac84ff86-be74-43ef-978c-901a92ebffc1,Melissa Peterson,56,1042780,Nguyenhaven,Maryland,b9a71e8c-4725-4780-98cb-7f04ce2299b3,Personal,2624660,13.8,Closed,774,11/10/2016,68655
dc9c1759-90f2-44fd-a53a-67cb408ff383,Kimberly Hunter,23,675496,Rachaelshire,Florida,e30d504f-27eb-4b3b-b8a0-0ede846875ec,Home,1884927,6.16,Closed,329,8/13/2023,1177
7b3bc584-64fb-4699-8f6b-7cf837baf7a9,Jerry Clark,25,37413,South Christian,Mississippi,b5dfd284-acf4-4f84-b8d7-360e10346c77,Personal,983671,8.87,Active,646,7/23/2019,11226
a23790d0-2c4e-48a8-b132-7b123d6bcdd0,April Reed,44,657938,East Jennifershire,Montana,74220c11-0821-42a1-9b4a-a16752913290,Home,3501020,6.41,Active,792,9/3/2024,91410
d2fa0c82-e597-4bd1-aefb-b325b12436dc,Tyler Nelson,26,1128076,Martinberg,Florida,11707dc0-1d94-4bc5-accd-00d6fd70ebcf,Home,2874665,9.73,Closed,794,11/6/2023,97521
4c31bda3-a1b3-47bd-8cac-1deb74b6917d,Michael Jones,54,890946,Wongville,Vermont,ceebeee7-75d7-4f68-a99d-9785b8570ac4,Home,4990659,18.13,Closed,687,5/24/2021,93679
2cb11c16-71fd-4148-80b8-80fa3e8ecebe,John Henderson,50,1124934,South Reginaland,Arizona,1c363ca5-bfbd-4f19-a7fa-7a87a21804be,Auto,3056374,10.21,Defaulted,552,6/29/2022,13231
735d56cf-dcf7-47c4-beec-6f6354b3f7f1,Paul Ross,68,86197,New Troyton,Nebraska,631198f9-db98-434f-828e-de67689a441d,Personal,1971086,13.43,Active,329,8/31/2018,50426
c4f136ae-3298-475a-b34f-1c0ab1ab3ce4,Michael Wilson,59,513992,Padillaborough,Missouri,f956050b-d752-46ed-ad8a-e76097b611f4,Education,4364198,11.5,Active,641,3/20/2015,80552
12e01de0-6cbe-4d7d-b740-d88e728e51ea,Jennifer Lewis,61,1816725,Seanton,Missouri,180a5207-b4b6-45fd-adf5-5d35d20c4b96,Home,2737279,11.88,Active,586,9/29/2017,80670
48e1430e-d2fa-41c5-bb2e-f1fadae59aac,Jennifer Smith,41,243492,Perezmouth,Ohio,b5bd8cd4-d7ef-4b60-b350-e114c3b2c5a5,Personal,1128332,19.54,Closed,696,4/9/2017,53147
abdb3490-d4d6-4ae6-8b04-67765c0f0bc9,Douglas Smith MD,32,805833,Jeffreymouth,Arkansas,bae8bb48-4970-49e6-8809-8466e2f12422,Business,4912347,9.44,Defaulted,808,8/8/2020,15082
ec6c68c9-5c28-49ae-ba28-f91ddc4d2227,Tony Arnold,49,446070,Fosterberg,Kansas,ba522920-ca72-4384-b235-7fe04b630888,Home,1279133,14.41,Defaulted,543,11/25/2016,74311
0cea96c3-c505-4dc9-a373-28abd7080c38,Tiffany Watson,49,96240,East Paulburgh,Connecticut,3d6e18a1-1979-460a-a849-c394596259f9,Home,1327879,11.3,Closed,520,11/27/2021,17175
464dc8ff-f3ee-4949-8517-cec77f870273,Dorothy Davis,41,255595,Michaelland,Utah,1299fe18-a3a1-444a-b50f-ec8a3216c108,Education,4199658,5.92,Closed,455,7/31/2016,15133
4007e10c-2089-43b9-97e9-9e21b8fdfb73,Richard Preston,58,1591286,Krystalside,Arkansas,8e24572e-bb26-4e2c-911e-bb72150a8fe0,Auto,724075,12.34,Defaulted,682,5/18/2024,63877
314b4edc-597f-4bd0-b7b4-28a5d8d6deeb,James Rodriguez,69,1813999,South Hannah,Florida,43357537-9655-45e3-ab6a-8fc981c0d72c,Auto,1037601,17.2,Defaulted,619,9/22/2020,23427
08028d90-c9e0-430e-a77c-b9923d12ba56,Jeffrey Jones,66,1347042,Port Deborahview,Utah,b53f5c98-014e-4ba9-8172-24f6662dd5f3,Home,4735903,6.48,Active,672,8/17/2020,58832
ddfc2365-9079-4717-82cb-05634632594c,Jacob Stanley,66,1968061,Anthonyfurt,Tennessee,fd33085f-a934-43e7-b5f4-6ecece158e7d,Personal,4739587,6.04,Closed,830,6/3/2019,15837
ff19fcc5-6c4d-4dc6-ae8e-18f3d04f6d08,Beverly Weaver,69,1075544,Keithberg,Michigan,955852a4-c25b-424b-8bc0-3d6c2a93f31d,Business,2764383,7.3,Active,514,9/18/2015,11546
e02365c3-57fc-4ee9-955f-ca044a705389,Joseph Bowman,29,309662,Emilymouth,Colorado,46921184-9f29-4fa9-8229-7d1e0592b3fb,Business,792476,16.47,Defaulted,666,2/28/2020,91528
0dbb2297-9124-4948-9309-abc140a96659,Steven Pierce,56,858357,North Bridget,Maine,d81ccba3-6e05-424e-999c-abc7ac925d75,Personal,4188937,15.86,Active,413,3/16/2021,11748
c4091e8e-f5d2-4a4d-ba63-4397fceeb742,Neil White,19,210920,Port Shannonborough,Oregon,73361d62-f279-4cac-ac8a-f328a2f1470a,Home,4392492,13.48,Defaulted,499,5/30/2018,92032
9ba8d386-0a17-4466-aa5d-977084397df0,Eric Brown,20,918332,Heatherberg,Alabama,5fea4a03-4b2b-46b5-bb10-4be194d279af,Business,611032,12.02,Defaulted,324,4/16/2017,68089
e447afb0-644b-4af2-b521-47fdf71c931c,Sheri Coleman,66,899854,West Eric,California,0dcd8e76-1073-4c2a-94be-91ccceb453cd,Auto,3676523,18.32,Active,420,8/4/2017,61029
ea03ee17-fc32-4613-a799-2dc441153377,Annette Marsh,54,1332420,Port Melody,Mississippi,e7cf000f-2218-4c73-95d1-657ebf3f4bb3,Personal,3836088,16.5,Closed,302,2/26/2023,26241
f3f53d29-a405-4767-85dd-f0c8dba185f3,Tami Johnson,66,1948790,Jamesmouth,Alaska,a6578028-f5a9-4405-b483-c2f88a33bf63,Education,2542492,17.18,Active,744,7/24/2016,62445
5c9e8a06-9ed6-433f-b9a8-b4739d0939ed,Amy Johnson,34,252076,Lunaport,Alaska,ce1c9f88-94d3-4b2a-ba2f-c5c4a3fc8d17,Home,2383180,17.2,Active,553,9/2/2018,3469
56c457a9-2f0f-4c57-845b-3f30d12fe2d5,Denise Dawson,66,1091775,West Douglasshire,Connecticut,12d14f8f-85f1-42a4-ad56-ac87b2867a02,Personal,1105752,14.64,Closed,319,5/25/2022,50067
4dcce71a-f2ac-4661-996a-10c9e193f1a6,Dr. Zachary Lee MD,19,457805,Port Paulabury,Colorado,cb6cd64e-4463-48d0-85f9-642c1a485014,Business,3972381,11.87,Closed,503,1/26/2024,2474
ecd5491a-b777-4dc0-ae03-2b6fe14de5a5,Sarah Copeland,19,183187,Michaelberg,Nevada,a0024755-95df-4f36-b737-80f06bcbb078,Home,1556610,17.97,Active,656,9/3/2023,49554
4ecb3a91-8aca-4ead-9ab9-9a829df3b8eb,Kyle Clark,45,475150,North Kristenbury,Florida,6b35268b-48eb-4700-b21d-579bcb322a95,Auto,4757915,18.89,Defaulted,427,3/22/2016,32109
6cb7fb78-f96a-407f-9933-61fce5b4a88b,Emily Spencer,40,529551,Arielbury,Oklahoma,e0608511-e924-4d24-b31e-b3400d594b62,Home,1143753,5.36,Active,657,3/5/2023,23861
55824cb0-8672-49c2-8db9-97cfe90ab825,Mary Castro,54,1582518,Carlsonmouth,Arkansas,cfb0774e-4d39-4f5d-a63f-fdf2d7ac0cc0,Home,3721013,5.77,Defaulted,591,6/23/2023,34105
2ab1767c-1188-4087-867d-e559e832ff44,Megan Jackson,49,1778252,Reyesfurt,Louisiana,bc2f06b9-fd7f-4400-8182-b7031e26fedb,Auto,2599698,19.38,Closed,473,8/5/2024,58612
836dac64-eb59-406a-914c-6f36d8f87610,Jamie Morris,50,1074096,Brooksfurt,North Carolina,86cccea6-d71e-4401-a73c-facf7954116b,Auto,546184,9.16,Closed,654,11/15/2014,96608
34da4e9b-d933-461a-b9ba-f5201046cbec,Natasha Medina,18,1702678,East Patriciafort,Hawaii,2047efe1-e6b2-49f9-980c-484b05069cab,Home,1084549,18.1,Defaulted,336,8/11/2020,72500
69dbaf21-34a3-4acb-9cde-6d85d7df724c,Carl Cummings,36,187527,Samanthaview,Maine,e633a3cd-b19c-49bf-ae0e-af90b13d26f4,Auto,2394591,10.83,Active,609,6/21/2022,36596
bbee4615-5fb2-4656-b5f9-b048a19b6c2d,Lindsey Greer,19,790644,Michaelfurt,Tennessee,a8abeb83-0cfa-40cb-864f-5c3661b457ee,Personal,4888995,6.79,Closed,383,3/12/2022,73008
ee1d5d67-afe4-4916-8a8c-0918d889d329,Mary Vargas,61,667652,West David,Wyoming,c7add7be-492b-4f58-8051-f7f8fadba1a6,Auto,4124463,6.21,Defaulted,809,4/21/2024,86893
bcc89cc6-2b25-4079-b6e6-8a136e75d16a,Matthew Villarreal,43,1607819,South Deborahside,Nebraska,3875b012-6146-43a6-b1ff-ebf30195ba24,Auto,145287,7.35,Defaulted,743,3/30/2022,89581
cc1469b9-37c9-40b3-b699-745357408440,Julia Barrett,49,1243697,Valerieview,New York,6445f0f9-1254-41ec-a6df-7675f9b3512a,Home,3315302,8.75,Active,719,12/26/2022,73100
608b0e38-3204-445d-9b77-76e2c13f5108,Kathryn Wilson,23,1737853,Raymondchester,Nebraska,12ddac87-4966-4258-aca3-356798216309,Personal,2927903,12.33,Defaulted,504,2/23/2021,2336
a34695f5-3832-4dff-a740-fabf8ab6ab3b,Bryan Martin,49,1007797,Darlenetown,Mississippi,a1be2ac2-2eee-4365-aa30-f4650b33a27a,Education,1446167,15.52,Defaulted,787,2/3/2017,44316
d76552f9-c552-4c22-b202-eadbf9dbf572,Lynn Gibson,21,1540373,West Peterbury,Montana,ee982fbe-9458-4487-9fb4-1ee4133b1340,Education,4091682,19.8,Active,387,6/8/2019,48917
992d6ab3-5553-4efa-a7fc-63fbd94cd683,Jennifer Lowe,28,270144,West Laurachester,Tennessee,0f25de95-f74f-453c-8076-382903924ee1,Business,3644909,11.62,Closed,551,2/23/2018,81717
70cf5743-7169-4a7d-a8f2-3adee089ca17,Sheila Scott,34,84925,North Richard,Montana,2f99019c-f98c-4327-bad8-e82dff4dd467,Auto,1441864,12.77,Closed,330,11/17/2021,35435
aab75624-6d67-48ac-82da-5a6d330a0723,John Wells,55,389360,Vasquezburgh,Hawaii,9ba26b0a-2904-4b37-8724-1b9f82742b70,Auto,4208433,12.83,Closed,720,9/23/2024,95142
ea0e7abe-d995-41b0-a689-cae02c49f167,Jeffery Vasquez,41,614557,North Ashleymouth,Arizona,2ff5fbff-13a2-4a01-ae87-f44789321028,Personal,1291165,13.09,Defaulted,360,6/12/2017,67748
28acb036-54dd-4aa5-9b70-2b0b6f72ffc1,Margaret Lopez,22,968458,Fieldsmouth,Colorado,ea4da0a4-7178-4e7c-8baa-d0d29cb9fdb8,Education,2503611,12.77,Defaulted,525,11/14/2022,3768
0348fc0a-febf-482c-83d1-9a593740d8b9,Caitlin Munoz,69,1010121,Joneshaven,Alaska,99a5af2d-ba0a-43f2-a955-4391e72f2c76,Business,4733024,5.13,Active,634,4/29/2017,96273
09d87b0c-768d-4cf4-80c9-d1b0eb3dcbf2,Joshua Henderson,51,1372178,Jenniferport,Colorado,f9ddce54-fa06-4f27-b144-7b4b4d141d9b,Personal,1102666,5.03,Defaulted,410,2/22/2022,65077
6dbec6c7-329d-4316-a08d-16e81bcb70e2,Theresa Newman,23,1419757,Stephanietown,Florida,c601d619-d112-4ae0-b8ae-a775f2067487,Auto,1516737,6.46,Defaulted,790,1/11/2018,28634
f5c81ad9-fe09-4eec-8900-b104e9a9b16a,Matthew Fletcher,39,1745049,Clarkburgh,Vermont,8ad70245-ecfc-4f3b-a889-de8d6d69e8e4,Education,2150895,6.52,Closed,571,5/15/2023,55928
b55050bf-694a-4e1c-add1-a847001bfbed,Julie Moss,28,1168553,Natalieton,Minnesota,21ffdeb9-cb92-4fff-9ca3-cedf1a4600b1,Business,1129500,15.57,Defaulted,333,11/28/2023,50596
1093c5ea-84da-4894-914b-cfcde82bc419,Randy Lucero,65,1574414,Ericton,Alaska,28b33ee3-9861-4ac3-8d68-8f59246be30f,Home,3336996,8.07,Defaulted,511,1/24/2017,76125
a72cb66e-5b8a-453a-8680-e3e7d4246359,Richard Gilbert,33,1587739,North Stephen,Hawaii,3b8cf612-e6a6-4ece-b4a5-bc1e43cd9039,Education,4112320,18.42,Defaulted,599,9/5/2019,54533
